step,type,amount,nameOrig,nameDest,isFraud,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest
248,PAYMENT,50656.89,C72120370771,C45029508905,0,33856.42,0,206932.11,257589
302,TRANSFER,35388.88,C61295065034,C70922944986,0,168857.99,133469.11,130845.55,166234.43
726,PAYMENT,64720.99,C22124498867,C21078777369,0,191475.78,126754.79,184892.09,249613.08
215,PAYMENT,42518.48,C38703168662,C91571051628,0,16773.54,0,185038.94,227557.42
158,TRANSFER,67164.7,C82549583151,M29845953706,1,106760.69,39595.99,161326.16,228490.86
69,TRANSFER,60443.04,C31325444541,C93498799162,0,140824.6,80381.56,181172.71,241615.75
393,PAYMENT,24446.15,C97332203276,C60224392671,0,13067.47,0,119833.61,144279.76
85,PAYMENT,81277.52,C22425597713,C80735875071,0,110734.33,29456.81,203488.24,284765.76
267,PAYMENT,79898.35,C97619797059,C54764128833,0,187339.48,107441.13,68100.97,147999.32
69,PAYMENT,98898.06,C80706867082,C22478795022,0,105304.77,6406.71,255986.36,354884.42
611,CASH_OUT,17505.84,C21699794866,C72146975233,0,124200.64,106694.8,255279.54,272785.38
347,TRANSFER,84783.97,C92897931382,C45275269125,0,65515.03,0,149358.64,234142.61
728,PAYMENT,87198.22,C97886741162,C89601525263,1,123029.98,35831.76,148977.83,236176.05
673,PAYMENT,64216.77,C34793934834,C46345669698,0,177600.97,113384.2,119714.31,183931.08
423,CASH_OUT,50638.97,C96159241116,M51876232767,0,65867.24,15228.27,13722.71,64361.68
606,TRANSFER,95726,C83193097763,C38423642440,0,154442.19,58716.19,42979.51,138705.51
174,TRANSFER,97269.22,C20684684043,C55362990472,1,114135.76,16866.54,214346.45,311615.67
677,PAYMENT,64170.1,C25458957271,M22259569235,0,51447.83,0,42822.3,106992.4
115,CASH_OUT,35956.63,C60388688151,C37085527588,0,78275.37,42318.74,123613.5,159570.13
220,PAYMENT,81716.7,C12813523291,C28424028363,0,71586.5,0,106267.83,187984.53
31,TRANSFER,8926.46,C77563515796,C28013669398,0,93686.62,84760.16,65857.88,74784.34
523,CASH_OUT,29060.27,C20160337118,C14270513048,0,22553.57,0,158652.05,187712.32
343,PAYMENT,98555.44,C45895888205,C59172297641,0,30173.74,0,108921.23,207476.67
377,PAYMENT,81433.52,C15250757834,M75730811882,0,75687.18,0,227859.82,309293.34
130,PAYMENT,93958.31,C17175461626,C47545519764,0,112389.63,18431.32,191691.66,285649.97
617,PAYMENT,59479.86,C70872285329,C36536806028,0,123589.25,64109.39,144161.28,203641.14
539,PAYMENT,40767.84,C30530468859,C91843101467,0,182076.91,141309.07,172643.32,213411.16
739,CASH_OUT,97969.03,C39908655510,M69185000111,1,113783.48,15814.45,129353.72,227322.75
2,PAYMENT,30943.25,C87349464082,M60206337248,0,145958.08,115014.83,235016.42,265959.67
101,TRANSFER,75741.67,C90488522160,M22063291996,0,96344.31,20602.64,288124.07,363865.74
533,CASH_OUT,55821.14,C61900600571,C43239446902,0,104672.56,48851.42,230051.59,285872.73
58,CASH_OUT,22851.49,C41848215323,C39214665340,0,117984.78,95133.29,258511.6,281363.09
389,TRANSFER,1749.31,C55956345393,C58217760430,0,104427.24,102677.93,235099.1,236848.41
692,PAYMENT,38377.03,C57058605878,M74890750372,0,61886.38,23509.35,122283.52,160660.55
341,PAYMENT,54768.99,C45064720269,C65571377821,1,195463.81,140694.82,256247.36,311016.35
20,PAYMENT,18319.86,C14843577564,C58518880627,0,123747.13,105427.27,11384.98,29704.84
255,TRANSFER,41456.07,C80748191892,M72194885631,0,69227.46,27771.39,265666.29,307122.36
317,PAYMENT,61519.38,C78582462521,C71662214325,0,159723.66,98204.28,141004.31,202523.69
38,PAYMENT,71492.6,C31351911136,C80639234312,1,32753.62,0,98998.17,170490.77
660,PAYMENT,5275.2,C45338624706,C29958012040,0,198504.79,193229.59,157548.63,162823.83
537,TRANSFER,66418.42,C67206160401,M67824895430,0,157760.02,91341.6,206387.6,272806.02
386,PAYMENT,5667.67,C61144607958,C61193510500,0,19495.58,13827.91,184588.14,190255.81
633,PAYMENT,2819.52,C68990695035,C94458757244,0,169654.21,166834.69,185430.16,188249.68
26,PAYMENT,15242.05,C78600576676,M31312190267,0,51713.53,36471.48,29987.03,45229.08
454,TRANSFER,65364.75,C95440421651,C13803850233,1,127565.31,62200.56,218698.4,284063.15
681,TRANSFER,5283.09,C71053372648,C98770042299,0,33027.98,27744.89,213506.81,218789.9
323,PAYMENT,2090.6,C57453226348,C13940868999,0,142150.92,140060.32,34727.01,36817.61
737,CASH_OUT,11796.83,C52167270694,C70215064954,0,151476.54,139679.71,13076.79,24873.62
513,PAYMENT,94972.15,C44188079063,C25789062236,0,170315.76,75343.61,294840.08,389812.23
13,PAYMENT,90727.87,C70347791384,M81795379459,0,97560.5,6832.63,223872.49,314600.36
560,PAYMENT,8647.51,C96588780465,C70878582675,1,110692.04,102044.53,181732.78,190380.29
371,TRANSFER,30402.01,C52432101589,C21448139008,0,43000.86,12598.85,94874.72,125276.73
291,TRANSFER,94729.3,C90807426588,C62428504295,0,103139.33,8410.03,82697.24,177426.54
332,PAYMENT,9769.67,C22731872294,C76436683326,0,106364.63,96594.96,40611.91,50381.58
606,TRANSFER,9460.5,C25539552932,C90469761213,0,161846.42,152385.92,182562.96,192023.46
261,PAYMENT,8601.3,C58202102253,C75017459354,0,142246.52,133645.22,172795.07,181396.37
205,CASH_OUT,97647.65,C22568254656,C58730564049,0,139658,42010.35,280651.03,378298.68
697,TRANSFER,74311.11,C76120584499,C14384222630,0,5931.15,0,188344.65,262655.76
687,TRANSFER,21449.22,C15618982227,C75738132499,0,109270.2,87820.98,135437.58,156886.8
387,TRANSFER,4595.68,C76609978845,C77846326778,0,198534.71,193939.03,269187.83,273783.51
468,CASH_OUT,96524.19,C72029092326,M56932381003,1,150443.15,53918.96,184216.79,280740.98
415,CASH_OUT,42549.48,C99518137529,M44390351241,0,166963.76,124414.28,214276.14,256825.62
69,TRANSFER,59837.94,C48649334870,C54219217480,0,98715.64,38877.7,188000.27,247838.21
472,PAYMENT,27920.34,C88385134717,C75238890057,0,166399.07,138478.73,50831.71,78752.05
104,PAYMENT,75836.27,C84040146984,C70233837521,1,163391.23,87554.96,37155.04,112991.31
161,PAYMENT,19681.04,C18837782972,C28178750770,0,106002.7,86321.66,187372.31,207053.35
200,TRANSFER,78691.41,C53281644055,C18823651350,0,113678.63,34987.22,274201.97,352893.38
216,PAYMENT,23061.07,C74059364635,M77439421338,0,10407.72,0,289097.03,312158.1
212,CASH_OUT,9792.12,C23299310868,C92057569922,0,170616.64,160824.52,298625.54,308417.66
508,PAYMENT,47882.78,C57980243360,C43414335738,0,26785.24,0,253199.27,301082.05
16,CASH_OUT,81321.87,C15393719080,C72092633466,0,60158.07,0,109166.12,190487.99
498,PAYMENT,38487.08,C85536088964,C39232131239,0,148898.5,110411.42,184055.7,222542.78
332,TRANSFER,2888.34,C67590212682,M62901130276,0,60199.96,57311.62,182716.58,185604.92
717,PAYMENT,55331.42,C96701775253,C16522364941,0,101105.11,45773.69,161265.61,216597.03
551,TRANSFER,68047.46,C22743676936,C86734640910,0,30824.95,0,222619.43,290666.89
601,PAYMENT,74069.75,C16797769965,M94301993289,1,58306.8,0,50995.68,125065.43
256,PAYMENT,40193.09,C96739828026,C17683904235,0,146858.76,106665.67,56606.81,96799.9
728,CASH_OUT,9702.87,C52133696594,M27379201876,0,83654.79,73951.92,283401.15,293104.02
172,PAYMENT,58433.06,C15058160175,C42636913731,0,112627.66,54194.6,251957.72,310390.78
649,PAYMENT,32955.46,C34744359723,C82824772659,0,71408.66,38453.2,245556.12,278511.58
498,PAYMENT,94688.8,C27162207879,C51080251808,0,186126.8,91438,144932.16,239620.96
471,CASH_OUT,50271.71,C90663511305,M73025534396,0,171243.6,120971.89,170330.43,220602.14
384,PAYMENT,47227.13,C10623918052,C50292879695,0,22549.03,0,187469.4,234696.53
690,TRANSFER,30921.64,C32860155610,C83956474847,0,195536.47,164614.83,88192.42,119114.06
589,PAYMENT,33879.31,C83558413682,C56775650503,0,161876.28,127996.97,88413.9,122293.21
700,PAYMENT,51275.97,C90694012950,C18082454420,0,31674.37,0,53962.73,105238.7
507,CASH_OUT,30667.17,C12262153018,C95589968850,0,8325.09,0,168058.03,198725.2
527,PAYMENT,89230.6,C95660758634,M97944711806,0,178604.58,89373.98,49054.85,138285.45
325,TRANSFER,43902.35,C21120993801,C97324960136,0,151551.45,107649.1,60343.68,104246.03
214,PAYMENT,29202.92,C79026245431,M56320281080,1,55112.26,25909.34,270759.94,299962.86
208,PAYMENT,15540.33,C39418490476,C10420216527,0,190400.73,174860.4,157788.32,173328.65
169,TRANSFER,67235.4,C59027821063,C50185386463,0,181228.75,113993.35,185720.85,252956.25
330,TRANSFER,2579.67,C43544064300,C12085387003,0,42645.37,40065.7,40288.59,42868.26
280,TRANSFER,45000.13,C55645133304,C21585986617,0,79834.89,34834.76,61819.05,106819.18
305,TRANSFER,55012.63,C14119128216,C74547315423,0,9470.73,0,29469.94,84482.57
146,PAYMENT,33979.12,C79742268382,M24495495790,0,61650.09,27670.97,81454.67,115433.79
516,PAYMENT,74982.02,C89649463020,M79087756859,0,99195.14,24213.12,264464.82,339446.84
90,PAYMENT,67566.37,C72456194556,M95667642585,0,12686.1,0,266594.88,334161.25
453,TRANSFER,97139.93,C98037149424,C43215781106,0,67355.3,0,202076.85,299216.78
60,CASH_OUT,50877.17,C21273447974,M97733425648,0,30163.26,0,262705.49,313582.66
311,PAYMENT,53781.7,C14643786849,M83585972244,0,184706.94,130925.24,57282.48,111064.18
528,PAYMENT,24584.69,C25919394895,C27538659086,0,165899.03,141314.34,44397.86,68982.55
227,PAYMENT,38549,C50483745613,M24921882494,0,153268.71,114719.71,229651.02,268200.02
474,CASH_OUT,2687.03,C44624605262,M86195094972,0,154900.74,152213.71,296894.71,299581.74
541,CASH_OUT,68927.79,C37751764230,C11145134979,0,2872.4,0,215293.47,284221.26
663,PAYMENT,31162.97,C40655797970,C17635336829,0,120483.16,89320.19,11108.03,42271
79,PAYMENT,54037.16,C85795206928,M56596245831,1,118171.78,64134.62,55162.5,109199.66
433,PAYMENT,25499.98,C83216872402,C57735208483,0,198516.34,173016.36,74251.5,99751.48
153,TRANSFER,62104,C97505648231,C39137271951,0,126508.74,64404.74,126826.98,188930.98
401,TRANSFER,44758.8,C61895415098,M53743918860,0,130115.24,85356.44,66283.18,111041.98
279,PAYMENT,48186.58,C52964131708,M22255579803,0,76161.02,27974.44,18188.65,66375.23
57,CASH_OUT,94260.77,C91434973190,C11041736550,0,100075.96,5815.19,77498.34,171759.11
186,TRANSFER,70616.33,C29565736196,C50631708097,0,79054.69,8438.36,105292.47,175908.8
398,PAYMENT,26190.71,C43977911625,C77321382974,0,182291.56,156100.85,85083.16,111273.87
605,TRANSFER,50392.68,C31144281177,M29594192567,0,40572.78,0,8341.35,58734.03
158,PAYMENT,46667.82,C73799629878,C19873984895,0,30079.91,0,278283.88,324951.7
693,CASH_OUT,79505.47,C76762560732,C75261040424,0,199382.75,119877.28,162417.07,241922.54
359,PAYMENT,83335.68,C91160363971,M59662361389,0,186165.09,102829.41,254564.88,337900.56
440,PAYMENT,28345,C69596222524,M35323441028,0,118608.89,90263.89,4629.54,32974.54
589,TRANSFER,82115.32,C41930493044,C22303661032,0,154558.49,72443.17,239121.47,321236.79
466,TRANSFER,17950.96,C67243988203,C58508078513,0,22197.25,4246.29,211333.25,229284.21
663,PAYMENT,76277.29,C12766491190,M14283925184,0,153670.13,77392.84,293129.46,369406.75
446,CASH_OUT,24879.21,C90775398161,C38383470075,0,92974.26,68095.05,34400.7,59279.91
743,PAYMENT,29793.82,C60387203145,C14277621134,0,165404.25,135610.43,192795.48,222589.3
488,PAYMENT,85246.93,C98543340384,C26720652681,0,103117.47,17870.54,6355.16,91602.09
530,CASH_OUT,42008.07,C66828907208,M95641388100,0,145350.4,103342.33,107096.86,149104.93
73,PAYMENT,99056.59,C73239388308,C37322699621,0,67879.41,0,190728.18,289784.77
701,PAYMENT,15195.15,C66333371688,C48061385446,0,146354.92,131159.77,279626.06,294821.21
17,TRANSFER,46335.44,C53754107652,C22705924306,0,54376.56,8041.12,24872.37,71207.81
531,PAYMENT,73245.3,C60167237775,C22627001383,0,190874.09,117628.79,146775.08,220020.38
731,CASH_OUT,537.7,C93275063291,C56390364195,0,134083.87,133546.17,71515.08,72052.78
326,PAYMENT,15186.38,C21009259012,C13455571066,0,95693.24,80506.86,64872.01,80058.39
632,TRANSFER,2036.65,C90769939268,C92775817313,0,121198.08,119161.43,206491.88,208528.53
613,PAYMENT,99287.79,C43695942319,M78766482410,0,123287.88,24000.09,8181.03,107468.82
546,PAYMENT,76062.71,C27869727737,C35233898998,0,170926.44,94863.73,189529.39,265592.1
596,TRANSFER,37356.54,C85483949039,C48869179817,0,111653.24,74296.7,48713.55,86070.09
708,TRANSFER,15629.34,C51577838243,C45123238617,0,112704.62,97075.28,4423.67,20053.01
202,TRANSFER,9039.23,C85926974736,C62330895559,0,117347.18,108307.95,163114.81,172154.04
344,PAYMENT,53191.19,C98536401754,C36008379548,0,154618.87,101427.68,33717.83,86909.02
523,TRANSFER,97589.16,C41689474279,C87101515601,0,98234.39,645.23,168445.54,266034.7
400,PAYMENT,67461.42,C61119858620,M39279101921,0,42614.52,0,84144.48,151605.9
218,TRANSFER,36514.47,C31959124038,C55316520804,0,83610.59,47096.12,83645.61,120160.08
445,TRANSFER,50085.6,C29731049781,M40711335267,0,75097.16,25011.56,241611.36,291696.96
222,PAYMENT,99890.34,C88629677031,C98840754329,0,11736.37,0,213542.55,313432.89
383,TRANSFER,51877.1,C42589756184,M87720183625,0,159962.78,108085.68,248319.03,300196.13
592,PAYMENT,96420.18,C99960760698,C92365898879,0,167258.48,70838.3,127499.44,223919.62
7,TRANSFER,1637.16,C89191780678,M20157830087,0,53449.42,51812.26,33704.63,35341.79
272,TRANSFER,72096.59,C20638116933,C82342776835,0,64799.27,0,229054.07,301150.66
739,PAYMENT,62716.52,C42847582897,C42878809249,0,64189.61,1473.09,260150.14,322866.66
16,CASH_OUT,68533.3,C70989391255,C48851964823,0,103452.94,34919.64,176372.46,244905.76
424,PAYMENT,57057.14,C79100229187,C73705670334,1,93814.67,36757.53,66125.14,123182.28
524,CASH_OUT,4418.63,C37106554461,M39302558957,0,177360.66,172942.03,230037.96,234456.59
21,PAYMENT,14957.24,C32036442973,C98512145857,0,98715.74,83758.5,13268.9,28226.14
690,CASH_OUT,92225.2,C62480302438,M79585411525,0,35582.32,0,103157.1,195382.3
228,PAYMENT,23293.27,C47275904822,M12823735350,0,149503.32,126210.05,117243.24,140536.51
288,PAYMENT,99293.73,C89946298163,M95114453814,0,173645.91,74352.18,99464.44,198758.17
134,CASH_OUT,67959.17,C64495897966,C76207075691,0,121895.72,53936.55,283451.22,351410.39
283,PAYMENT,44436,C80102276324,M70124490439,0,152915.69,108479.69,249673.11,294109.11
404,PAYMENT,92004.97,C33415175371,C70418283998,1,44896.36,0,159120.45,251125.42
665,TRANSFER,79498.82,C72335922798,C69566529678,0,179957.76,100458.94,280543.75,360042.57
66,TRANSFER,42897.08,C22665033795,C24303840479,0,15053.41,0,46818.8,89715.88
649,TRANSFER,6860.23,C31385832997,C30346906441,0,179831.15,172970.92,28921.14,35781.37
604,PAYMENT,86830.59,C34316140848,C30286038678,0,72787.86,0,115404.85,202235.44
437,TRANSFER,76504.23,C89635167859,M26528749556,0,17977.74,0,297274.36,373778.59
259,PAYMENT,79073.69,C97252659445,C74239662090,0,36278.46,0,271109.88,350183.57
103,CASH_OUT,74486.13,C63940239132,M28088869219,0,197824.7,123338.57,66573.37,141059.5
567,TRANSFER,27576.17,C72728152496,C58964497555,0,74575.45,46999.28,279003.63,306579.8
101,TRANSFER,85884.71,C82515246358,C15416928556,0,154820.83,68936.12,189332.84,275217.55
198,PAYMENT,224.25,C22758497909,M23341201164,0,95437.1,95212.85,92748.16,92972.41
226,CASH_OUT,23728.39,C47900136965,C98333502968,1,115347.11,91618.72,245180.66,268909.05
463,TRANSFER,4656.91,C12643808277,M71719209165,0,127308.91,122652,257013.39,261670.3
237,CASH_OUT,11060.54,C90876563139,C80131352985,0,120554.52,109493.98,151.55,11212.09
26,PAYMENT,53238.38,C65019773299,C76746700091,0,199658.46,146420.08,40410.31,93648.69
121,TRANSFER,3726.58,C51037777914,C15985752281,0,110286.38,106559.8,224823.05,228549.63
506,TRANSFER,18138.92,C92027982780,C90977653252,0,124258.5,106119.58,183633.57,201772.49
182,PAYMENT,23274.78,C91455409515,C31769810850,0,69871.03,46596.25,78401.24,101676.02
711,PAYMENT,65534.23,C14231088552,M89703321253,0,48115.68,0,82392.81,147927.04
634,PAYMENT,46882.58,C76374944208,C52781973041,0,89798.67,42916.09,33318.16,80200.74
543,PAYMENT,45841.79,C67704461584,C17745147779,0,122849.55,77007.76,128196.96,174038.75
315,PAYMENT,76843.49,C96128890734,C35461457627,0,62933.09,0,18411.35,95254.84
618,PAYMENT,45672.68,C91569533793,M92885658961,0,99933.05,54260.37,205108.12,250780.8
736,TRANSFER,34849.53,C67079870197,C10529703523,0,162979.6,128130.07,73609.93,108459.46
273,TRANSFER,96245.14,C15248676026,C21909758220,0,84775.24,0,264348.59,360593.73
232,PAYMENT,830.32,C74405935552,C12795387867,0,115640.05,114809.73,28482.5,29312.82
420,TRANSFER,30539.99,C58316928117,C34342261696,0,184998.78,154458.79,207611.45,238151.44
442,CASH_OUT,60939.66,C70419216441,C79923495376,0,124643.52,63703.86,261181.08,322120.74
496,PAYMENT,78281.14,C86007677806,C74574782043,0,62150.94,0,211220.3,289501.44
24,PAYMENT,81641.48,C37071249547,C30307588889,0,113957.34,32315.86,277859.05,359500.53
109,TRANSFER,4608.27,C49605314241,C66968983280,0,172167.48,167559.21,98565.82,103174.09
703,TRANSFER,70913.5,C17451499461,M78854022708,0,30561.77,0,40560.69,111474.19
502,TRANSFER,72025.64,C94521783781,C89232426855,1,164704.52,92678.88,104875.05,176900.69
25,TRANSFER,21408.73,C21508959151,C58272497287,0,20091.52,0,178845.39,200254.12
187,PAYMENT,11278.39,C31017076964,C18268682841,0,191435.66,180157.27,283730.61,295009
288,CASH_OUT,74968.87,C49473124312,M11425322211,1,31914.71,0,88657.61,163626.48
628,PAYMENT,24950.75,C19898095729,C89663539295,0,93231.1,68280.35,205619.11,230569.86
338,PAYMENT,168.38,C35610272570,C89232780448,0,190188.71,190020.33,30179.06,30347.44
37,PAYMENT,22358.04,C93842263898,C42631392089,0,41750.06,19392.02,80439.62,102797.66
137,PAYMENT,3107.77,C13353423689,C56230915412,0,128368.64,125260.87,47932.99,51040.76
508,TRANSFER,24919.42,C51031914044,C67807442059,0,147462.59,122543.17,143588.34,168507.76
227,TRANSFER,33502.62,C12154128287,C48742655347,0,7574.27,0,281035.7,314538.32
320,CASH_OUT,27140.74,C89881767967,C50852546548,0,118837.34,91696.6,274538.32,301679.06
182,PAYMENT,91993.79,C54091053466,M47299783299,1,152002.33,60008.54,128138.42,220132.21
86,CASH_OUT,23254.06,C62412746768,C49478736371,0,193943.56,170689.5,257287.64,280541.7
467,TRANSFER,46754.01,C94282839409,C38948898870,1,27753.72,0,129442.89,176196.9
53,PAYMENT,95742.8,C23512242478,C14348669000,0,172711.65,76968.85,122715.89,218458.69
235,CASH_OUT,87920.07,C17388753823,C44560536558,0,125876.46,37956.39,265351,353271.07
433,TRANSFER,30926.54,C46533263466,C11430750559,1,145488.58,114562.04,9176.83,40103.37
496,PAYMENT,32649.7,C36995258986,C53317076962,0,148140.1,115490.4,264214.42,296864.12
100,CASH_OUT,59333.35,C53321313785,C17968170287,0,144818.05,85484.7,250402.96,309736.31
599,TRANSFER,91786.37,C99062824014,C57606906151,0,184621.13,92834.76,60274.86,152061.23
403,TRANSFER,1000.97,C30779048421,M77092548904,0,24616.39,23615.42,121908.46,122909.43
396,CASH_OUT,39312.59,C45520016381,C80546725493,0,56672.47,17359.88,255407.62,294720.21
527,PAYMENT,84977.7,C22400476787,C71006556803,0,180659.64,95681.94,167419.36,252397.06
415,TRANSFER,41047.59,C23060538934,C20799327974,0,91291.16,50243.57,218536.64,259584.23
613,TRANSFER,72005.77,C74361054161,C91948922768,0,81174.05,9168.28,46848.74,118854.51
677,PAYMENT,69192.8,C56220986826,C51169872975,0,107832.58,38639.78,142171.44,211364.24
463,PAYMENT,20546.67,C25854282895,M59529315494,0,62116.82,41570.15,153336.69,173883.36
541,TRANSFER,44960,C63049721437,C97867237783,0,119541.9,74581.9,28461.68,73421.68
626,PAYMENT,56619.11,C89946185605,C24668177814,0,175872.89,119253.78,97472.48,154091.59
619,TRANSFER,71546.58,C91475810661,C42429096361,0,79147.59,7601.01,220196.58,291743.16
364,CASH_OUT,82239.14,C65405678250,C44426957386,0,41559.14,0,51013.35,133252.49
130,PAYMENT,75993.56,C89747321638,C11452803938,0,31236.18,0,186424.77,262418.33
84,PAYMENT,2832.12,C60600185503,M55403308989,0,139545.38,136713.26,22476.93,25309.05
271,PAYMENT,67064.11,C78331585088,C33725931283,0,14712.65,0,23207.7,90271.81
244,TRANSFER,49732.05,C64028463177,C24950632997,0,15026.75,0,208407.2,258139.25
388,CASH_OUT,57386.6,C85083399843,C20780875931,0,192257.45,134870.85,297779.49,355166.09
214,TRANSFER,37297.25,C40524854135,C78032270507,0,133407.81,96110.56,109080.68,146377.93
166,PAYMENT,71402.91,C83525787046,C98475174868,0,37846.57,0,184715.78,256118.69
59,TRANSFER,67389.18,C87449083126,C33553818687,0,126490.02,59100.84,185754.96,253144.14
602,TRANSFER,57949.07,C85303546368,M20197211601,0,115756.49,57807.42,52693.1,110642.17
504,PAYMENT,86160.69,C55835473000,C34812559319,0,155836.88,69676.19,282134.11,368294.8
706,TRANSFER,10190.9,C49199000009,C49714293403,0,84736.59,74545.69,158322.02,168512.92
123,PAYMENT,30103.03,C12627910106,M50314311639,1,3364.68,0,117247.52,147350.55
648,TRANSFER,49513.55,C81286750842,M81137478896,0,88031.96,38518.41,40428.64,89942.19
413,PAYMENT,95860.52,C57876404395,M70351641903,0,138251.85,42391.33,168697.48,264558
139,PAYMENT,7197.27,C89044932880,M90081143753,0,191458.91,184261.64,270763.13,277960.4
229,CASH_OUT,33708.41,C39013086966,M29504579845,0,168029.61,134321.2,153099.79,186808.2
274,TRANSFER,92589.13,C53021639543,C34166066762,0,4645.3,0,36988.79,129577.92
439,PAYMENT,89794.86,C14926103663,C54702845673,0,48928.85,0,83258.19,173053.05
562,CASH_OUT,86524.69,C50648130036,C68626632239,0,109974.32,23449.63,296284.43,382809.12
118,TRANSFER,30839.74,C51359682141,C43570418102,0,11066,0,120403.72,151243.46
714,PAYMENT,84683.73,C22224426008,C50955985505,0,119114.79,34431.06,295531.7,380215.43
483,TRANSFER,50534.44,C82337147387,M99849496786,0,85818.81,35284.37,163720.9,214255.34
395,CASH_OUT,61978.26,C67229156882,M34974816274,0,133729.29,71751.03,213043.55,275021.81
703,TRANSFER,23883.25,C85124524625,C22157799249,0,44105.12,20221.87,66152.36,90035.61
460,PAYMENT,70667.68,C68575000610,M75415980912,0,37433.22,0,296181.99,366849.67
693,TRANSFER,32770.38,C48963500566,C83731450604,0,183046.89,150276.51,2578.56,35348.94
78,TRANSFER,34388.7,C65601773013,C88905630901,0,68710.89,34322.19,256995.09,291383.79
412,CASH_OUT,63682.08,C59103252232,C10103173257,0,194210.85,130528.77,206566.49,270248.57
75,PAYMENT,23983.95,C49162742973,M60737201644,0,31936.03,7952.08,197761.35,221745.3
295,TRANSFER,22444.65,C87478035183,C13952492355,0,150668.75,128224.1,94584.84,117029.49
21,PAYMENT,36916.93,C21873333195,M85303885456,0,40319.62,3402.69,55816.24,92733.17
171,TRANSFER,77806.58,C40359167960,C16387090253,0,143164.84,65358.26,187136.54,264943.12
15,CASH_OUT,22468.98,C53960387062,C93528462271,0,52461.55,29992.57,274566.47,297035.45
211,PAYMENT,78732.05,C64716193413,C71340012454,0,66338.4,0,75150.6,153882.65
560,PAYMENT,69560.83,C62515295754,C74146629586,0,128252.01,58691.18,241904.54,311465.37
86,TRANSFER,67908.31,C33441696709,C25307165984,0,6712.64,0,26545.95,94454.26
149,TRANSFER,47476.09,C30696921478,C40255900621,0,49311.37,1835.28,72906.59,120382.68
700,PAYMENT,74589.04,C90412979562,M16000659626,0,171464.72,96875.68,16561.5,91150.54
372,TRANSFER,1352.94,C33318358488,M92747901756,0,62288.15,60935.21,114655.47,116008.41
480,CASH_OUT,30561.42,C46816398995,C81676509242,1,191166.4,160604.98,208877.82,239439.24
151,TRANSFER,67914.07,C43822578097,C25131686433,0,28645.86,0,148730.89,216644.96
141,TRANSFER,98729.56,C30996265381,C59894398685,0,144297.74,45568.18,161354.76,260084.32
69,PAYMENT,252.43,C18293450808,C90884817400,0,32635.62,32383.19,172487.85,172740.28
260,CASH_OUT,50997.72,C23515394226,C21232501011,1,152753.87,101756.15,67002.38,118000.1
521,PAYMENT,92383.72,C26095989231,C47074538802,0,42637.29,0,100052.3,192436.02
633,PAYMENT,86354.07,C13498647599,C75206589249,0,173215.48,86861.41,136464.43,222818.5
371,PAYMENT,2314.6,C13770429079,M59416586609,0,124842.85,122528.25,172120.84,174435.44
419,TRANSFER,52956.28,C82691535044,C92273785466,0,176221.56,123265.28,254121.01,307077.29
101,CASH_OUT,429.71,C18630963433,C72742657739,0,125607.89,125178.18,138554.59,138984.3
661,PAYMENT,78957.71,C85474530740,C56014708569,0,161319.35,82361.64,230683.63,309641.34
658,CASH_OUT,30888.18,C87147517017,C99450149869,0,173978.41,143090.23,35340.76,66228.94
243,CASH_OUT,76559.3,C82592288682,C87284200750,0,93781.87,17222.57,38933.33,115492.63
512,TRANSFER,94479.39,C47785421162,M23725225537,0,134685.82,40206.43,86454.82,180934.21
555,TRANSFER,97608.53,C46086439088,C52203605006,1,5317.46,0,95457.69,193066.22
95,PAYMENT,89411.22,C94593857215,C99647623721,0,99272.82,9861.6,187879.24,277290.46
226,PAYMENT,20415.14,C27307261099,C65541802065,0,42502.08,22086.94,65796.32,86211.46
518,CASH_OUT,19460.82,C84027256570,M87038607146,0,22901.45,3440.63,42400.4,61861.22
214,PAYMENT,62578.42,C74981913576,C96603222636,1,199293.26,136714.84,193774.95,256353.37
718,PAYMENT,54405.82,C40285418597,C10946858102,0,199413.85,145008.03,299192.29,353598.11
67,TRANSFER,954.45,C81213073581,C51938869657,0,42583.76,41629.31,297617,298571.45
396,CASH_OUT,39173.34,C70021190851,C14203622577,1,179484.22,140310.88,276610.85,315784.19
612,TRANSFER,90669.19,C43301128373,M90931574336,0,179406.96,88737.77,18620.75,109289.94
12,PAYMENT,89836,C80597965600,C10452341213,0,195289.96,105453.96,229284.77,319120.77
237,PAYMENT,20391.48,C22655621232,M26622022435,0,78463.35,58071.87,115250.98,135642.46
399,TRANSFER,38196.92,C93436754594,C60690582204,1,186401.41,148204.49,246664.92,284861.84
407,PAYMENT,56037.04,C37273448682,C18770696847,0,156368.84,100331.8,14512.73,70549.77
480,PAYMENT,85278.57,C39265795290,C74378794772,0,146983.64,61705.07,251082.24,336360.81
647,PAYMENT,53199.91,C31121332976,C94410224841,0,49563.23,0,185943.47,239143.38
222,TRANSFER,96820.01,C28716102144,M49039186577,0,98090.18,1270.17,24057.76,120877.77
156,PAYMENT,79905.41,C78921527743,M35286781088,0,157607.76,77702.35,287532.73,367438.14
654,PAYMENT,95309.23,C43431461483,M30920075121,0,169352.34,74043.11,261749.8,357059.03
428,PAYMENT,73149.49,C17544619504,C12483203560,0,39567.06,0,206719.57,279869.06
158,PAYMENT,87762.54,C69411139222,C69458009210,0,62248.77,0,110759.42,198521.96
